Name,Gender,Ethnicity,Name-Gender,Year,Number,Proportion,Proportion-Ethnicity
Rachel,Female,BLACK NON HISP,Rachel-F,2011,10,0.00033913249906738563,0.044642857142857144
Rebecca,Female,BLACK NON HISP,Rebecca-F,2011,12,0.00040695899888086275,0.1348314606741573
Riley,Female,BLACK NON HISP,Riley-F,2011,15,0.0005086987486010784,0.2727272727272727
Sade,Female,BLACK NON HISP,Sade-F,2011,16,0.000542611998507817,1.0
Samantha,Female,BLACK NON HISP,Samantha-F,2011,27,0.0009156577474819412,0.1210762331838565
Samara,Female,BLACK NON HISP,Samara-F,2011,11,0.00037304574897412417,0.4782608695652174
Samiya,Female,BLACK NON HISP,Samiya-F,2011,10,0.00033913249906738563,1.0
Samiyah,Female,BLACK NON HISP,Samiyah-F,2011,18,0.0006104384983212941,1.0
Sanaa,Female,BLACK NON HISP,Sanaa-F,2011,26,0.0008817444975752027,1.0
Sanai,Female,BLACK NON HISP,Sanai-F,2011,21,0.0007121782480415098,1.0
Saniya,Female,BLACK NON HISP,Saniya-F,2011,13,0.00044087224878760134,1.0
Saniyah,Female,BLACK NON HISP,Saniyah-F,2011,13,0.00044087224878760134,1.0
Sarah,Female,BLACK NON HISP,Sarah-F,2011,40,0.0013565299962695425,0.12987012987012986
Sarai,Female,BLACK NON HISP,Sarai-F,2011,15,0.0005086987486010784,0.38461538461538464
Sariah,Female,BLACK NON HISP,Sariah-F,2011,17,0.0005765252484145556,0.6296296296296297
Sasha,Female,BLACK NON HISP,Sasha-F,2011,14,0.00047478549869433987,0.35
Savannah,Female,BLACK NON HISP,Savannah-F,2011,42,0.0014243564960830196,0.4375
Serenity,Female,BLACK NON HISP,Serenity-F,2011,52,0.0017634889951504053,0.5842696629213483
Shania,Female,BLACK NON HISP,Shania-F,2011,14,0.00047478549869433987,1.0
Shaniya,Female,BLACK NON HISP,Shaniya-F,2011,11,0.00037304574897412417,1.0
Shiloh,Female,BLACK NON HISP,Shiloh-F,2011,15,0.0005086987486010784,1.0
Skye,Female,BLACK NON HISP,Skye-F,2011,15,0.0005086987486010784,1.0
Skyla,Female,BLACK NON HISP,Skyla-F,2011,19,0.0006443517482280327,0.475
Skylar,Female,BLACK NON HISP,Skylar-F,2011,20,0.0006782649981347713,0.40816326530612246
Sophia,Female,BLACK NON HISP,Sophia-F,2011,30,0.0010173974972021568,0.05434782608695652
Soraya,Female,BLACK NON HISP,Soraya-F,2011,10,0.00033913249906738563,1.0
Summer,Female,BLACK NON HISP,Summer-F,2011,15,0.0005086987486010784,0.4838709677419355
Sydney,Female,BLACK NON HISP,Sydney-F,2011,24,0.0008139179977617255,0.4067796610169492
Symphony,Female,BLACK NON HISP,Symphony-F,2011,13,0.00044087224878760134,1.0
Tabitha,Female,BLACK NON HISP,Tabitha-F,2011,10,0.00033913249906738563,1.0
Tamia,Female,BLACK NON HISP,Tamia-F,2011,17,0.0005765252484145556,1.0
Taraji,Female,BLACK NON HISP,Taraji-F,2011,12,0.00040695899888086275,1.0
Taylor,Female,BLACK NON HISP,Taylor-F,2011,53,0.0017974022450571439,0.5824175824175825
Tiana,Female,BLACK NON HISP,Tiana-F,2011,19,0.0006443517482280327,0.6333333333333333
Tianna,Female,BLACK NON HISP,Tianna-F,2011,13,0.00044087224878760134,1.0
Tori,Female,BLACK NON HISP,Tori-F,2011,16,0.000542611998507817,1.0
Trinity,Female,BLACK NON HISP,Trinity-F,2011,28,0.0009495709973886797,1.0
Victoria,Female,BLACK NON HISP,Victoria-F,2011,36,0.0012208769966425882,0.140625
Zahara,Female,BLACK NON HISP,Zahara-F,2011,10,0.00033913249906738563,1.0
Zaniyah,Female,BLACK NON HISP,Zaniyah-F,2011,10,0.00033913249906738563,1.0
Zara,Female,BLACK NON HISP,Zara-F,2011,11,0.00037304574897412417,0.44
Zaria,Female,BLACK NON HISP,Zaria-F,2011,13,0.00044087224878760134,1.0
Zariah,Female,BLACK NON HISP,Zariah-F,2011,14,0.00047478549869433987,1.0
Zoe,Female,BLACK NON HISP,Zoe-F,2011,43,0.0014582697459897581,0.20093457943925233
Zoey,Female,BLACK NON HISP,Zoey-F,2011,29,0.0009834842472954183,0.37662337662337664
Zuri,Female,BLACK NON HISP,Zuri-F,2011,10,0.00033913249906738563,1.0
Aaliyah,Female,HISPANIC,Aaliyah-F,2011,63,0.0021365347441245296,0.4772727272727273
Abby,Female,HISPANIC,Abby-F,2011,10,0.00033913249906738563,1.0
Abigail,Female,HISPANIC,Abigail-F,2011,80,0.002713059992539085,0.31007751937984496
Adriana,Female,HISPANIC,Adriana-F,2011,65,0.0022043612439380067,0.6914893617021277
Adrianna,Female,HISPANIC,Adrianna-F,2011,26,0.0008817444975752027,0.5909090909090909
Aileen,Female,HISPANIC,Aileen-F,2011,21,0.0007121782480415098,1.0
Aimee,Female,HISPANIC,Aimee-F,2011,12,0.00040695899888086275,1.0
Aisha,Female,HISPANIC,Aisha-F,2011,13,0.00044087224878760134,0.3611111111111111
Alana,Female,HISPANIC,Alana-F,2011,11,0.00037304574897412417,0.3793103448275862
Alejandra,Female,HISPANIC,Alejandra-F,2011,16,0.000542611998507817,1.0
Alessandra,Female,HISPANIC,Alessandra-F,2011,13,0.00044087224878760134,0.3939393939393939
Alexa,Female,HISPANIC,Alexa-F,2011,55,0.001865228744870621,0.46218487394957986
Alexandra,Female,HISPANIC,Alexandra-F,2011,47,0.0015939227456167125,0.2781065088757396
Alice,Female,HISPANIC,Alice-F,2011,16,0.000542611998507817,0.17204301075268819
Alicia,Female,HISPANIC,Alicia-F,2011,24,0.0008139179977617255,0.5217391304347826
Alison,Female,HISPANIC,Alison-F,2011,32,0.001085223997015634,1.0
Alisson,Female,HISPANIC,Alisson-F,2011,15,0.0005086987486010784,1.0
Aliyah,Female,HISPANIC,Aliyah-F,2011,22,0.0007460914979482483,0.38596491228070173
Allison,Female,HISPANIC,Allison-F,2011,90,0.003052192491606471,0.7377049180327869
Allyson,Female,HISPANIC,Allyson-F,2011,19,0.0006443517482280327,1.0
Alondra,Female,HISPANIC,Alondra-F,2011,16,0.000542611998507817,1.0
Alyson,Female,HISPANIC,Alyson-F,2011,11,0.00037304574897412417,1.0
Alyssa,Female,HISPANIC,Alyssa-F,2011,63,0.0021365347441245296,0.4144736842105263
Amanda,Female,HISPANIC,Amanda-F,2011,30,0.0010173974972021568,0.35714285714285715
Amaya,Female,HISPANIC,Amaya-F,2011,31,0.0010513107471088955,0.49206349206349204
Amber,Female,HISPANIC,Amber-F,2011,25,0.000847831247668464,0.44642857142857145
Amelia,Female,HISPANIC,Amelia-F,2011,33,0.0011191372469223726,0.2578125
Amy,Female,HISPANIC,Amy-F,2011,87,0.002950452741886255,0.7131147540983607
Ana,Female,HISPANIC,Ana-F,2011,33,0.0011191372469223726,1.0
Analia,Female,HISPANIC,Analia-F,2011,17,0.0005765252484145556,1.0
Anaya,Female,HISPANIC,Anaya-F,2011,11,0.00037304574897412417,0.4782608695652174
Andrea,Female,HISPANIC,Andrea-F,2011,61,0.002068708244311052,1.0
Angela,Female,HISPANIC,Angela-F,2011,20,0.0006782649981347713,0.29850746268656714
Angelica,Female,HISPANIC,Angelica-F,2011,40,0.0013565299962695425,0.8
Angelina,Female,HISPANIC,Angelina-F,2011,72,0.0024417539932851764,0.4528301886792453
Angelique,Female,HISPANIC,Angelique-F,2011,30,0.0010173974972021568,1.0
Angely,Female,HISPANIC,Angely-F,2011,11,0.00037304574897412417,1.0
Angie,Female,HISPANIC,Angie-F,2011,19,0.0006443517482280327,0.6551724137931034
Aniyah,Female,HISPANIC,Aniyah-F,2011,14,0.00047478549869433987,0.2857142857142857
Anna,Female,HISPANIC,Anna-F,2011,13,0.00044087224878760134,0.1015625
Annabelle,Female,HISPANIC,Annabelle-F,2011,13,0.00044087224878760134,0.26
April,Female,HISPANIC,April-F,2011,13,0.00044087224878760134,1.0
Arely,Female,HISPANIC,Arely-F,2011,12,0.00040695899888086275,1.0
Ariana,Female,HISPANIC,Ariana-F,2011,61,0.002068708244311052,0.5258620689655172
Arianna,Female,HISPANIC,Arianna-F,2011,77,0.0026113202428188695,0.5
Arianny,Female,HISPANIC,Arianny-F,2011,10,0.00033913249906738563,1.0
Ariel,Female,HISPANIC,Ariel-F,2011,17,0.0005765252484145556,0.2698412698412698
Ariella,Female,HISPANIC,Ariella-F,2011,14,0.00047478549869433987,0.35
Ashley,Female,HISPANIC,Ashley-F,2011,190,0.006443517482280327,0.6834532374100719
Ashly,Female,HISPANIC,Ashly-F,2011,13,0.00044087224878760134,1.0
Athena,Female,HISPANIC,Athena-F,2011,12,0.00040695899888086275,1.0
Aubrey,Female,HISPANIC,Aubrey-F,2011,25,0.000847831247668464,0.49019607843137253
Aurora,Female,HISPANIC,Aurora-F,2011,16,0.000542611998507817,1.0
Ava,Female,HISPANIC,Ava-F,2011,54,0.0018313154949638824,0.1935483870967742
Ayleen,Female,HISPANIC,Ayleen-F,2011,14,0.00047478549869433987,1.0
Aylin,Female,HISPANIC,Aylin-F,2011,16,0.000542611998507817,1.0
Bella,Female,HISPANIC,Bella-F,2011,67,0.0022721877437514837,0.638095238095238
Bianca,Female,HISPANIC,Bianca-F,2011,24,0.0008139179977617255,0.7058823529411765
Brenda,Female,HISPANIC,Brenda-F,2011,17,0.0005765252484145556,1.0
Briana,Female,HISPANIC,Briana-F,2011,32,0.001085223997015634,1.0
Brianna,Female,HISPANIC,Brianna-F,2011,114,0.003866110489368196,0.5786802030456852
Brianny,Female,HISPANIC,Brianny-F,2011,10,0.00033913249906738563,1.0
Brielle,Female,HISPANIC,Brielle-F,2011,11,0.00037304574897412417,0.2391304347826087
Britney,Female,HISPANIC,Britney-F,2011,12,0.00040695899888086275,1.0
Brittany,Female,HISPANIC,Brittany-F,2011,22,0.0007460914979482483,1.0
Bryanna,Female,HISPANIC,Bryanna-F,2011,16,0.000542611998507817,1.0
Camila,Female,HISPANIC,Camila-F,2011,188,0.00637569098246685,1.0
Carmen,Female,HISPANIC,Carmen-F,2011,12,0.00040695899888086275,1.0
Carolina,Female,HISPANIC,Carolina-F,2011,11,0.00037304574897412417,1.0
Caroline,Female,HISPANIC,Caroline-F,2011,12,0.00040695899888086275,0.1875
Cassandra,Female,HISPANIC,Cassandra-F,2011,10,0.00033913249906738563,1.0
Celeste,Female,HISPANIC,Celeste-F,2011,11,0.00037304574897412417,1.0
Charlotte,Female,HISPANIC,Charlotte-F,2011,11,0.00037304574897412417,0.07236842105263158
Chelsea,Female,HISPANIC,Chelsea-F,2011,43,0.0014582697459897581,0.5375
Chloe,Female,HISPANIC,Chloe-F,2011,60,0.0020347949944043136,0.18018018018018017
Christina,Female,HISPANIC,Christina-F,2011,11,0.00037304574897412417,0.1774193548387097
Cindy,Female,HISPANIC,Cindy-F,2011,13,0.00044087224878760134,0.48148148148148145
Clara,Female,HISPANIC,Clara-F,2011,11,0.00037304574897412417,0.28205128205128205
Cristina,Female,HISPANIC,Cristina-F,2011,10,0.00033913249906738563,1.0
Crystal,Female,HISPANIC,Crystal-F,2011,26,0.0008817444975752027,1.0
Cynthia,Female,HISPANIC,Cynthia-F,2011,10,0.00033913249906738563,0.4166666666666667
Daisy,Female,HISPANIC,Daisy-F,2011,30,0.0010173974972021568,0.5555555555555556
Damaris,Female,HISPANIC,Damaris-F,2011,11,0.00037304574897412417,1.0
Dana,Female,HISPANIC,Dana-F,2011,18,0.0006104384983212941,1.0
Daniela,Female,HISPANIC,Daniela-F,2011,64,0.002170447994031268,0.8311688311688312
Daniella,Female,HISPANIC,Daniella-F,2011,28,0.0009495709973886797,0.4057971014492754
Danielle,Female,HISPANIC,Danielle-F,2011,12,0.00040695899888086275,0.2553191489361702
Danna,Female,HISPANIC,Danna-F,2011,39,0.001322616746362804,1.0
Dayana,Female,HISPANIC,Dayana-F,2011,22,0.0007460914979482483,1.0
Delilah,Female,HISPANIC,Delilah-F,2011,29,0.0009834842472954183,1.0
Denise,Female,HISPANIC,Denise-F,2011,16,0.000542611998507817,1.0
Destiny,Female,HISPANIC,Destiny-F,2011,34,0.0011530504968291111,0.4927536231884058
Diana,Female,HISPANIC,Diana-F,2011,51,0.0017295757452436666,0.796875
Dulce,Female,HISPANIC,Dulce-F,2011,20,0.0006782649981347713,1.0
Eileen,Female,HISPANIC,Eileen-F,2011,14,0.00047478549869433987,0.4375
Elena,Female,HISPANIC,Elena-F,2011,16,0.000542611998507817,0.3404255319148936
Eliana,Female,HISPANIC,Eliana-F,2011,34,0.0011530504968291111,0.4857142857142857
Elianna,Female,HISPANIC,Elianna-F,2011,11,0.00037304574897412417,1.0
Elianny,Female,HISPANIC,Elianny-F,2011,12,0.00040695899888086275,1.0
Elisa,Female,HISPANIC,Elisa-F,2011,17,0.0005765252484145556,1.0
Elizabeth,Female,HISPANIC,Elizabeth-F,2011,63,0.0021365347441245296,0.315
Ella,Female,HISPANIC,Ella-F,2011,32,0.001085223997015634,0.17391304347826086
Emely,Female,HISPANIC,Emely-F,2011,50,0.001695662495336928,1.0
Emily,Female,HISPANIC,Emily-F,2011,162,0.005493946484891647,0.400990099009901
Emma,Female,HISPANIC,Emma-F,2011,114,0.003866110489368196,0.2733812949640288
Erika,Female,HISPANIC,Erika-F,2011,15,0.0005086987486010784,0.5555555555555556
Esmeralda,Female,HISPANIC,Esmeralda-F,2011,27,0.0009156577474819412,1.0
Esther,Female,HISPANIC,Esther-F,2011,14,0.00047478549869433987,0.058823529411764705
Estrella,Female,HISPANIC,Estrella-F,2011,15,0.0005086987486010784,1.0
Eva,Female,HISPANIC,Eva-F,2011,47,0.0015939227456167125,0.3263888888888889
Evelyn,Female,HISPANIC,Evelyn-F,2011,63,0.0021365347441245296,0.5294117647058824
Faith,Female,HISPANIC,Faith-F,2011,25,0.000847831247668464,0.352112676056338
Fatima,Female,HISPANIC,Fatima-F,2011,12,0.00040695899888086275,0.2
Fernanda,Female,HISPANIC,Fernanda-F,2011,14,0.00047478549869433987,1.0
Gabriela,Female,HISPANIC,Gabriela-F,2011,78,0.002645233492725608,0.8041237113402062
Gabriella,Female,HISPANIC,Gabriella-F,2011,86,0.0029165394919795163,0.4056603773584906
Gabrielle,Female,HISPANIC,Gabrielle-F,2011,14,0.00047478549869433987,0.16666666666666666
Genesis,Female,HISPANIC,Genesis-F,2011,94,0.003187845491233425,0.8623853211009175
Geraldine,Female,HISPANIC,Geraldine-F,2011,13,0.00044087224878760134,1.0
Gia,Female,HISPANIC,Gia-F,2011,21,0.0007121782480415098,0.44680851063829785
Gianna,Female,HISPANIC,Gianna-F,2011,49,0.0016617492454301895,0.3769230769230769
Giselle,Female,HISPANIC,Giselle-F,2011,38,0.0012887034964560655,1.0
Grace,Female,HISPANIC,Grace-F,2011,36,0.0012208769966425882,0.2033898305084746
Guadalupe,Female,HISPANIC,Guadalupe-F,2011,26,0.0008817444975752027,1.0
Hailey,Female,HISPANIC,Hailey-F,2011,126,0.004273069488249059,0.6086956521739131
Haley,Female,HISPANIC,Haley-F,2011,14,0.00047478549869433987,1.0
Hannah,Female,HISPANIC,Hannah-F,2011,17,0.0005765252484145556,0.1259259259259259
Haylee,Female,HISPANIC,Haylee-F,2011,17,0.0005765252484145556,1.0
Hayley,Female,HISPANIC,Hayley-F,2011,13,0.00044087224878760134,1.0
Hazel,Female,HISPANIC,Hazel-F,2011,10,0.00033913249906738563,0.35714285714285715
Heaven,Female,HISPANIC,Heaven-F,2011,15,0.0005086987486010784,0.3191489361702128
Heidi,Female,HISPANIC,Heidi-F,2011,15,0.0005086987486010784,1.0
Heidy,Female,HISPANIC,Heidy-F,2011,16,0.000542611998507817,1.0
Helen,Female,HISPANIC,Helen-F,2011,13,0.00044087224878760134,0.5652173913043478
Imani,Female,HISPANIC,Imani-F,2011,11,0.00037304574897412417,0.28205128205128205
Ingrid,Female,HISPANIC,Ingrid-F,2011,11,0.00037304574897412417,1.0
Irene,Female,HISPANIC,Irene-F,2011,11,0.00037304574897412417,0.3548387096774194
Iris,Female,HISPANIC,Iris-F,2011,10,0.00033913249906738563,0.20408163265306123
Isabel,Female,HISPANIC,Isabel-F,2011,28,0.0009495709973886797,0.3783783783783784
Isabela,Female,HISPANIC,Isabela-F,2011,10,0.00033913249906738563,1.0
Isabella,Female,HISPANIC,Isabella-F,2011,331,0.011225285719130465,0.5581787521079258
Isabelle,Female,HISPANIC,Isabelle-F,2011,18,0.0006104384983212941,0.3333333333333333
Isis,Female,HISPANIC,Isis-F,2011,13,0.00044087224878760134,1.0
Itzel,Female,HISPANIC,Itzel-F,2011,27,0.0009156577474819412,1.0
Izabella,Female,HISPANIC,Izabella-F,2011,23,0.000780004747854987,0.696969696969697
Jacqueline,Female,HISPANIC,Jacqueline-F,2011,30,0.0010173974972021568,0.6
Jada,Female,HISPANIC,Jada-F,2011,21,0.0007121782480415098,0.2876712328767123
Jade,Female,HISPANIC,Jade-F,2011,50,0.001695662495336928,0.7352941176470589
Jaelynn,Female,HISPANIC,Jaelynn-F,2011,11,0.00037304574897412417,1.0
Jamie,Female,HISPANIC,Jamie-F,2011,11,0.00037304574897412417,1.0
Janelle,Female,HISPANIC,Janelle-F,2011,12,0.00040695899888086275,0.5217391304347826
Jaslene,Female,HISPANIC,Jaslene-F,2011,11,0.00037304574897412417,1.0
Jasmin,Female,HISPANIC,Jasmin-F,2011,20,0.0006782649981347713,1.0
Jasmine,Female,HISPANIC,Jasmine-F,2011,41,0.001390443246176281,0.3474576271186441
Jayda,Female,HISPANIC,Jayda-F,2011,10,0.00033913249906738563,0.38461538461538464
Jayla,Female,HISPANIC,Jayla-F,2011,33,0.0011191372469223726,0.4647887323943662
Jaylah,Female,HISPANIC,Jaylah-F,2011,12,0.00040695899888086275,1.0
Jayleen,Female,HISPANIC,Jayleen-F,2011,51,0.0017295757452436666,1.0
Jaylene,Female,HISPANIC,Jaylene-F,2011,22,0.0007460914979482483,1.0
Jaylin,Female,HISPANIC,Jaylin-F,2011,13,0.00044087224878760134,1.0
Jaylyn,Female,HISPANIC,Jaylyn-F,2011,10,0.00033913249906738563,1.0
Jazlyn,Female,HISPANIC,Jazlyn-F,2011,16,0.000542611998507817,1.0
Jazmin,Female,HISPANIC,Jazmin-F,2011,24,0.0008139179977617255,1.0
Jazmine,Female,HISPANIC,Jazmine-F,2011,14,0.00047478549869433987,1.0
Jennifer,Female,HISPANIC,Jennifer-F,2011,59,0.002000881744497575,0.7662337662337663
Jessica,Female,HISPANIC,Jessica-F,2011,46,0.001560009495709974,0.48936170212765956
Jimena,Female,HISPANIC,Jimena-F,2011,11,0.00037304574897412417,1.0
Jocelyn,Female,HISPANIC,Jocelyn-F,2011,46,0.001560009495709974,0.7540983606557377
Johanna,Female,HISPANIC,Johanna-F,2011,12,0.00040695899888086275,1.0
Joselyn,Female,HISPANIC,Joselyn-F,2011,30,0.0010173974972021568,1.0
Julia,Female,HISPANIC,Julia-F,2011,22,0.0007460914979482483,0.12790697674418605
Juliana,Female,HISPANIC,Juliana-F,2011,16,0.000542611998507817,0.2962962962962963
Julianna,Female,HISPANIC,Julianna-F,2011,21,0.0007121782480415098,0.42857142857142855
Juliet,Female,HISPANIC,Juliet-F,2011,20,0.0006782649981347713,0.35714285714285715
Juliette,Female,HISPANIC,Juliette-F,2011,15,0.0005086987486010784,0.39473684210526316
Julissa,Female,HISPANIC,Julissa-F,2011,16,0.000542611998507817,1.0
Kaelyn,Female,HISPANIC,Kaelyn-F,2011,11,0.00037304574897412417,1.0
Kailey,Female,HISPANIC,Kailey-F,2011,20,0.0006782649981347713,1.0
Kailyn,Female,HISPANIC,Kailyn-F,2011,11,0.00037304574897412417,1.0
Kaitlyn,Female,HISPANIC,Kaitlyn-F,2011,31,0.0010513107471088955,0.3875
Kamila,Female,HISPANIC,Kamila-F,2011,36,0.0012208769966425882,1.0
Karen,Female,HISPANIC,Karen-F,2011,41,0.001390443246176281,0.6507936507936508
Karla,Female,HISPANIC,Karla-F,2011,25,0.000847831247668464,1.0
Kate,Female,HISPANIC,Kate-F,2011,27,0.0009156577474819412,0.5
Katelyn,Female,HISPANIC,Katelyn-F,2011,23,0.000780004747854987,0.6216216216216216
Katelynn,Female,HISPANIC,Katelynn-F,2011,10,0.00033913249906738563,1.0
Katherine,Female,HISPANIC,Katherine-F,2011,60,0.0020347949944043136,0.48
Katie,Female,HISPANIC,Katie-F,2011,12,0.00040695899888086275,0.4
Kayla,Female,HISPANIC,Kayla-F,2011,62,0.002102621494217791,0.30097087378640774
Kaylee,Female,HISPANIC,Kaylee-F,2011,83,0.0028147997422593007,0.5971223021582733
Kayleen,Female,HISPANIC,Kayleen-F,2011,19,0.0006443517482280327,1.0
Kayleigh,Female,HISPANIC,Kayleigh-F,2011,10,0.00033913249906738563,1.0
Kaylie,Female,HISPANIC,Kaylie-F,2011,15,0.0005086987486010784,1.0
Kaylin,Female,HISPANIC,Kaylin-F,2011,12,0.00040695899888086275,1.0
Keily,Female,HISPANIC,Keily-F,2011,17,0.0005765252484145556,1.0
Kelly,Female,HISPANIC,Kelly-F,2011,41,0.001390443246176281,0.6507936507936508
Keyla,Female,HISPANIC,Keyla-F,2011,12,0.00040695899888086275,1.0
Khloe,Female,HISPANIC,Khloe-F,2011,57,0.001933055244684098,0.5089285714285714
Kiara,Female,HISPANIC,Kiara-F,2011,36,0.0012208769966425882,0.7346938775510204
Kimberly,Female,HISPANIC,Kimberly-F,2011,103,0.003493064740394072,1.0
Krystal,Female,HISPANIC,Krystal-F,2011,13,0.00044087224878760134,1.0
Kylee,Female,HISPANIC,Kylee-F,2011,10,0.00033913249906738563,1.0
Kylie,Female,HISPANIC,Kylie-F,2011,37,0.0012547902465493267,0.4625
Laila,Female,HISPANIC,Laila-F,2011,29,0.0009834842472954183,0.31868131868131866
Laura,Female,HISPANIC,Laura-F,2011,14,0.00047478549869433987,0.4375
Lauren,Female,HISPANIC,Lauren-F,2011,21,0.0007121782480415098,0.2413793103448276
Layla,Female,HISPANIC,Layla-F,2011,52,0.0017634889951504053,0.46846846846846846
Lea,Female,HISPANIC,Lea-F,2011,10,0.00033913249906738563,0.2564102564102564
Leah,Female,HISPANIC,Leah-F,2011,123,0.004171329738528844,0.3407202216066482
Leila,Female,HISPANIC,Leila-F,2011,20,0.0006782649981347713,0.6666666666666666
Leilani,Female,HISPANIC,Leilani-F,2011,33,0.0011191372469223726,0.717391304347826
Lesley,Female,HISPANIC,Lesley-F,2011,12,0.00040695899888086275,1.0
Leslie,Female,HISPANIC,Leslie-F,2011,66,0.002238274493844745,1.0
Lesly,Female,HISPANIC,Lesly-F,2011,16,0.000542611998507817,1.0
Leyla,Female,HISPANIC,Leyla-F,2011,10,0.00033913249906738563,1.0
Lia,Female,HISPANIC,Lia-F,2011,26,0.0008817444975752027,0.5306122448979592
Liana,Female,HISPANIC,Liana-F,2011,18,0.0006104384983212941,0.5142857142857142
Liliana,Female,HISPANIC,Liliana-F,2011,28,0.0009495709973886797,0.49122807017543857
Lily,Female,HISPANIC,Lily-F,2011,21,0.0007121782480415098,0.1794871794871795
Lindsay,Female,HISPANIC,Lindsay-F,2011,12,0.00040695899888086275,1.0
Lizbeth,Female,HISPANIC,Lizbeth-F,2011,30,0.0010173974972021568,1.0
London,Female,HISPANIC,London-F,2011,27,0.0009156577474819412,0.20930232558139536
Lucia,Female,HISPANIC,Lucia-F,2011,20,0.0006782649981347713,0.46511627906976744
Luna,Female,HISPANIC,Luna-F,2011,24,0.0008139179977617255,1.0
Luz,Female,HISPANIC,Luz-F,2011,25,0.000847831247668464,1.0
Madeline,Female,HISPANIC,Madeline-F,2011,15,0.0005086987486010784,0.2777777777777778
Madelyn,Female,HISPANIC,Madelyn-F,2011,16,0.000542611998507817,0.5161290322580645
Madison,Female,HISPANIC,Madison-F,2011,122,0.004137416488622104,0.32620320855614976
Makayla,Female,HISPANIC,Makayla-F,2011,32,0.001085223997015634,0.2882882882882883
Maria,Female,HISPANIC,Maria-F,2011,59,0.002000881744497575,0.6020408163265306
Mariah,Female,HISPANIC,Mariah-F,2011,33,0.0011191372469223726,0.6111111111111112
Mariana,Female,HISPANIC,Mariana-F,2011,12,0.00040695899888086275,1.0
Marilyn,Female,HISPANIC,Marilyn-F,2011,10,0.00033913249906738563,1.0
Marisol,Female,HISPANIC,Marisol-F,2011,10,0.00033913249906738563,1.0
Maya,Female,HISPANIC,Maya-F,2011,49,0.0016617492454301895,0.2512820512820513
Megan,Female,HISPANIC,Megan-F,2011,11,0.00037304574897412417,0.5238095238095238
